Time,CH1,CH2
-0.00375,-5.92,0.24
-0.003740118577075099,-5.92,0.24
-0.0037302371541501973,-5.92,0.24
-0.0037203557312252963,-5.92,0.24
-0.0037104743083003953,-5.92,0.24
-0.003700592885375494,-5.92,0.24
-0.0036907114624505927,-5.92,0.24
-0.0036808300395256917,-5.92,0.24
-0.0036709486166007902,-5.92,0.2
-0.003661067193675889,-5.92,0.24
-0.003651185770750988,-5.92,0.24
-0.0036413043478260867,-5.92,0.24
-0.0036314229249011856,-5.92,0.24
-0.0036215415019762846,-5.92,0.24
-0.003611660079051383,-5.92,0.24
-0.003601778656126482,-5.92,0.24
-0.003591897233201581,-5.92,0.24
-0.0035820158102766795,-5.92,0.24
-0.0035721343873517785,-5.92,0.24
-0.0035622529644268775,-5.92,0.24
-0.003552371541501976,-5.92,0.24
-0.003542490118577075,-5.92,0.24
-0.003532608695652174,-5.92,0.24
-0.0035227272727272724,-5.92,0.24
-0.0035128458498023714,-5.92,0.24
-0.0035029644268774703,-5.92,0.24
-0.003493083003952569,-5.92,0.24
-0.003483201581027668,-5.92,0.24
-0.0034733201581027668,-5.92,0.24
-0.0034634387351778653,-5.92,0.2
-0.0034535573122529643,-5.92,0.24
-0.0034436758893280632,-5.92,0.24
-0.0034337944664031617,-5.92,0.2
-0.0034239130434782607,-5.92,0.24
-0.0034140316205533597,-5.92,0.24
-0.003404150197628458,-5.92,0.24
-0.003394268774703557,-5.92,0.24
-0.003384387351778656,-5.92,0.24
-0.0033745059288537546,-5.92,0.24
-0.0033646245059288536,-5.92,0.24
-0.0033547430830039525,-5.88,0.24
-0.003344861660079051,-5.76,0.24
-0.00333498023715415,-5.68,0.24
-0.003325098814229249,-5.64,0.2
-0.0033152173913043475,-5.56,0.24
-0.0033053359683794465,-5.44,0.24
-0.0032954545454545454,-5.36,0.24
-0.003285573122529644,-5.28,0.24
-0.003275691699604743,-5.2,0.24
-0.003265810276679842,-5.08,0.24
-0.003255928853754941,-5.0,0.24
-0.0032460474308300393,-4.92,0.24
-0.0032361660079051383,-4.84,0.24
-0.0032262845849802373,-4.72,0.24
-0.003216403162055336,-4.68,0.24
-0.0032065217391304347,-4.56,0.2
-0.0031966403162055337,-4.48,0.24
-0.0031867588932806322,-4.4,0.24
-0.003176877470355731,-4.32,0.24
-0.00316699604743083,-4.24,0.24
-0.0031571146245059287,-4.16,0.24
-0.0031472332015810276,-4.04,0.24
-0.0031373517786561266,-3.96,0.24
-0.003127470355731225,-3.88,0.24
-0.003117588932806324,-3.8,0.24
-0.003107707509881423,-3.68,0.24
-0.0030978260869565215,-3.6,0.24
-0.0030879446640316205,-3.48,0.24
-0.0030780632411067195,-3.4,0.24
-0.003068181818181818,-3.32,0.24
-0.003058300395256917,-3.2,0.24
-0.003048418972332016,-3.12,0.24
-0.0030385375494071144,-3.04,0.24
-0.0030286561264822134,-2.96,0.24
-0.0030187747035573123,-2.88,0.24
-0.003008893280632411,-2.76,0.24
-0.00299901185770751,-2.68,0.24
-0.002989130434782609,-2.6,0.24
-0.0029792490118577073,-2.48,0.24
-0.0029693675889328063,-2.4,0.2
-0.0029594861660079052,-2.32,0.2
-0.0029496047430830038,-2.2,0.24
-0.0029397233201581027,-2.12,0.24
-0.0029298418972332017,-2.0,0.24
-0.0029199604743083,-1.92,0.24
-0.002910079051383399,-1.84,0.24
-0.002900197628458498,-1.72,0.24
-0.0028903162055335966,-1.6,0.24
-0.0028804347826086956,-1.56,0.24
-0.0028705533596837945,-1.44,0.24
-0.002860671936758893,-1.36,0.24
-0.002850790513833992,-1.24,0.24
-0.002840909090909091,-1.12,0.24
-0.0028310276679841895,-1.04,0.24
-0.0028211462450592885,-0.92,0.24
-0.0028112648221343874,-0.84,0.24
-0.002801383399209486,-0.76,0.24
-0.002791501976284585,-0.64,0.24
-0.002781620553359684,-0.56,0.24
-0.0027717391304347824,-0.44,0.24
-0.0027618577075098814,-0.36,0.24
-0.0027519762845849803,-0.24,0.24
-0.002742094861660079,-0.16,0.24
-0.002732213438735178,-0.04,0.24
-0.0027223320158102767,0.04,0.24
-0.0027124505928853753,0.12,0.24
-0.0027025691699604742,0.24,0.24
-0.002692687747035573,0.28,0.24
-0.0026828063241106717,0.32,0.24
-0.0026729249011857707,0.4,0.24
-0.0026630434782608696,0.44,0.24
-0.002653162055335968,0.44,0.24
-0.002643280632411067,0.44,0.24
-0.002633399209486166,0.48,0.24
-0.0026235177865612646,0.52,0.24
-0.0026136363636363636,0.52,0.24
-0.0026037549407114625,0.52,0.24
-0.002593873517786561,0.52,0.24
-0.00258399209486166,0.56,0.24
-0.002574110671936759,0.6,0.2
-0.0025642292490118575,0.52,0.24
-0.0025543478260869564,0.56,0.24
