Time,CH1,CH2
-0.00375,0.88,2.44
-0.003740118577075099,0.88,2.44
-0.0037302371541501973,0.88,2.4
-0.0037203557312252963,0.92,2.36
-0.0037104743083003953,0.88,2.4
-0.003700592885375494,0.88,2.4
-0.0036907114624505927,0.88,2.36
-0.0036808300395256917,0.88,2.36
-0.0036709486166007902,0.88,2.36
-0.003661067193675889,0.88,2.36
-0.003651185770750988,0.88,2.32
-0.0036413043478260867,0.88,2.32
-0.0036314229249011856,0.92,2.32
-0.0036215415019762846,0.88,2.32
-0.003611660079051383,0.88,2.28
-0.003601778656126482,0.88,2.28
-0.003591897233201581,0.88,2.28
-0.0035820158102766795,0.88,2.28
-0.0035721343873517785,0.88,2.28
-0.0035622529644268775,0.88,2.28
-0.003552371541501976,0.88,2.24
-0.003542490118577075,0.88,2.24
-0.003532608695652174,0.88,2.24
-0.0035227272727272724,0.88,2.24
-0.0035128458498023714,0.88,2.24
-0.0035029644268774703,0.88,2.2
-0.003493083003952569,0.88,2.2
-0.003483201581027668,0.88,2.2
-0.0034733201581027668,0.88,2.2
-0.0034634387351778653,0.88,2.2
-0.0034535573122529643,0.88,2.2
-0.0034436758893280632,0.88,2.16
-0.0034337944664031617,0.84,2.16
-0.0034239130434782607,0.88,2.16
-0.0034140316205533597,0.88,2.16
-0.003404150197628458,0.88,2.16
-0.003394268774703557,0.88,2.12
-0.003384387351778656,0.88,2.12
-0.0033745059288537546,0.88,2.12
-0.0033646245059288536,0.88,2.12
-0.0033547430830039525,0.84,2.08
-0.003344861660079051,0.88,2.12
-0.00333498023715415,0.88,2.08
-0.003325098814229249,0.88,2.08
-0.0033152173913043475,0.88,2.08
-0.0033053359683794465,0.88,2.04
-0.0032954545454545454,0.88,2.08
-0.003285573122529644,0.88,2.08
-0.003275691699604743,0.88,2.04
-0.003265810276679842,0.84,2.04
-0.003255928853754941,0.84,2.04
-0.0032460474308300393,0.88,2.0
-0.0032361660079051383,0.88,2.0
-0.0032262845849802373,0.88,2.0
-0.003216403162055336,0.88,2.0
-0.0032065217391304347,0.84,2.0
-0.0031966403162055337,0.84,1.96
-0.0031867588932806322,0.84,1.96
-0.003176877470355731,0.88,1.96
-0.00316699604743083,0.84,1.96
-0.0031571146245059287,0.84,1.92
-0.0031472332015810276,0.84,1.92
-0.0031373517786561266,0.84,1.92
-0.003127470355731225,0.84,1.92
-0.003117588932806324,0.84,1.92
-0.003107707509881423,0.84,1.88
-0.0030978260869565215,0.84,1.88
-0.0030879446640316205,0.84,1.88
-0.0030780632411067195,0.84,1.88
-0.003068181818181818,0.88,1.88
-0.003058300395256917,0.84,1.84
-0.003048418972332016,0.84,1.84
-0.0030385375494071144,0.84,1.84
-0.0030286561264822134,0.84,1.8
-0.0030187747035573123,0.84,1.84
-0.003008893280632411,0.84,1.8
-0.00299901185770751,0.84,1.84
-0.002989130434782609,0.84,1.8
-0.0029792490118577073,0.84,1.76
-0.0029693675889328063,0.84,1.72
-0.0029594861660079052,0.84,1.76
-0.0029496047430830038,0.84,1.76
-0.0029397233201581027,0.84,1.72
-0.0029298418972332017,0.84,1.72
-0.0029199604743083,0.84,1.72
-0.002910079051383399,0.84,1.72
-0.002900197628458498,0.84,1.72
-0.0028903162055335966,0.84,1.72
-0.0028804347826086956,0.84,1.68
-0.0028705533596837945,0.84,1.68
-0.002860671936758893,0.84,1.68
-0.002850790513833992,0.8,1.68
-0.002840909090909091,0.84,1.64
-0.0028310276679841895,0.84,1.64
-0.0028211462450592885,0.84,1.64
-0.0028112648221343874,0.8,1.64
-0.002801383399209486,0.8,1.6
-0.002791501976284585,0.84,1.6
-0.002781620553359684,0.84,1.6
-0.0027717391304347824,0.84,1.6
-0.0027618577075098814,0.84,1.56
-0.0027519762845849803,0.8,1.56
-0.002742094861660079,0.84,1.56
-0.002732213438735178,0.84,1.56
-0.0027223320158102767,0.8,1.56
-0.0027124505928853753,0.84,1.52
-0.0027025691699604742,0.8,1.56
-0.002692687747035573,0.84,1.52
-0.0026828063241106717,0.8,1.52
-0.0026729249011857707,0.8,1.48
-0.0026630434782608696,0.84,1.48
-0.002653162055335968,0.84,1.48
-0.002643280632411067,0.8,1.48
-0.002633399209486166,0.8,1.44
-0.0026235177865612646,0.8,1.44
-0.0026136363636363636,0.8,1.44
-0.0026037549407114625,0.84,1.44
-0.002593873517786561,0.8,1.4
-0.00258399209486166,0.8,1.44
-0.002574110671936759,0.8,1.4
-0.0025642292490118575,0.8,1.4
-0.0025543478260869564,0.8,1.4
-0.0025444664031620554,0.8,1.36
-0.002534584980237154,0.8,1.36
-0.002524703557312253,0.8,1.36
-0.002514822134387352,0.8,1.32
-0.0025049407114624504,0.8,1.32
-0.0024950592885375493,0.8,1.32
-0.0024851778656126483,0.8,1.32
-0.002475296442687747,0.8,1.32
-0.0024654150197628458,0.8,1.28
-0.0024555335968379447,0.8,1.28
-0.0024456521739130432,0.8,1.32
-0.002435770750988142,0.8,1.28
-0.002425889328063241,0.8,1.28
-0.0024160079051383397,0.8,1.28
-0.0024061264822134386,0.8,1.24
-0.0023962450592885376,0.76,1.24
-0.002386363636363636,0.8,1.2
-0.002376482213438735,0.76,1.2
-0.002366600790513834,0.76,1.2
-0.0023567193675889326,0.76,1.2
-0.0023468379446640315,0.76,1.16
-0.0023369565217391305,0.8,1.16
-0.002327075098814229,0.76,1.16
-0.002317193675889328,0.76,1.16
-0.002307312252964427,0.76,1.16
-0.0022974308300395254,0.76,1.16
-0.0022875494071146244,0.76,1.12
-0.0022776679841897234,0.76,1.12
-0.002267786561264822,0.76,1.12
-0.002257905138339921,0.76,1.12
-0.00224802371541502,0.76,1.08
-0.0022381422924901183,0.76,1.04
-0.0022282608695652173,0.76,1.08
-0.0022183794466403162,0.76,1.08
-0.0022084980237154148,0.76,1.04
-0.0021986166007905137,0.76,1.04
-0.0021887351778656127,0.76,1.04
-0.002178853754940711,0.76,1.04
-0.00216897233201581,0.76,1.0
-0.002159090909090909,0.72,1.04
-0.0021492094861660076,0.76,1.0
-0.0021393280632411066,0.76,1.0
-0.0021294466403162056,0.76,1.0
-0.002119565217391304,0.76,0.96
-0.002109683794466403,0.76,0.96
-0.002099802371541502,0.76,0.92
-0.0020899209486166005,0.76,0.96
-0.0020800395256916995,0.76,0.96
-0.0020701581027667984,0.76,0.92
-0.002060276679841897,0.76,0.92
-0.002050395256916996,0.76,0.92
-0.002040513833992095,0.76,0.88
-0.0020306324110671934,0.76,0.88
-0.0020207509881422924,0.76,0.88
-0.0020108695652173913,0.72,0.88
-0.00200098814229249,0.72,0.88
-0.001991106719367589,0.72,0.88
-0.0019812252964426878,0.72,0.84
-0.0019713438735177863,0.72,0.84
-0.0019614624505928852,0.72,0.84
-0.001951581027667984,0.76,0.8
-0.0019416996047430827,0.72,0.8
-0.0019318181818181817,0.72,0.8
-0.0019219367588932804,0.72,0.8
-0.0019120553359683792,0.72,0.76
-0.0019021739130434781,0.72,0.76
-0.0018922924901185769,0.72,0.76
-0.0018824110671936756,0.72,0.72
-0.0018725296442687746,0.72,0.72
-0.0018626482213438733,0.72,0.72
-0.001852766798418972,0.72,0.72
-0.001842885375494071,0.72,0.72
-0.0018330039525691697,0.72,0.68
-0.0018231225296442687,0.72,0.68
-0.0018132411067193674,0.72,0.68
-0.0018033596837944662,0.68,0.68
-0.001793478260869565,0.72,0.68
-0.0017835968379446639,0.68,0.64
-0.0017737154150197628,0.68,0.64
-0.0017638339920948614,0.68,0.64
-0.0017539525691699603,0.68,0.64
-0.0017440711462450593,0.68,0.64
-0.0017341897233201578,0.68,0.6
-0.0017243083003952568,0.68,0.6
-0.0017144268774703557,0.68,0.6
-0.0017045454545454542,0.68,0.56
-0.0016946640316205532,0.68,0.56
-0.0016847826086956522,0.68,0.56
-0.0016749011857707507,0.68,0.56
-0.0016650197628458496,0.68,0.52
-0.0016551383399209486,0.68,0.52
-0.0016452569169960471,0.68,0.52
-0.001635375494071146,0.68,0.52
-0.001625494071146245,0.68,0.52
-0.0016156126482213436,0.68,0.48
-0.0016057312252964425,0.68,0.48
-0.0015958498023715415,0.68,0.48
-0.00158596837944664,0.64,0.44
-0.001576086956521739,0.64,0.44
-0.001566205533596838,0.64,0.48
-0.0015563241106719364,0.64,0.4
-0.0015464426877470354,0.64,0.44
-0.0015365612648221344,0.64,0.4
-0.0015266798418972329,0.64,0.4
-0.0015167984189723318,0.64,0.36
-0.0015069169960474308,0.6,0.36
-0.0014970355731225293,0.6,0.36
-0.0014871541501976283,0.6,0.36
-0.0014772727272727272,0.6,0.36
-0.0014673913043478258,0.6,0.32
-0.0014575098814229247,0.6,0.32
-0.0014476284584980237,0.6,0.32
-0.0014377470355731222,0.56,0.32
-0.0014278656126482212,0.56,0.32
-0.0014179841897233201,0.56,0.28
-0.0014081027667984186,0.56,0.28
-0.0013982213438735176,0.52,0.28
-0.0013883399209486166,0.52,0.28
-0.001378458498023715,0.52,0.28
-0.001368577075098814,0.48,0.24
-0.001358695652173913,0.48,0.24
-0.0013488142292490115,0.44,0.24
-0.0013389328063241105,0.36,0.24
-0.0013290513833992094,-1.6,0.2
-0.001319169960474308,-4.2,0.24
-0.001309288537549407,-2.84,0.24
-0.0012994071146245059,-0.96,0.2
-0.0012895256916996044,-1.96,0.2
-0.0012796442687747034,-3.52,0.24
-0.0012697628458498023,-3.0,0.24
-0.0012598814229249009,-1.88,0.24
-0.0012499999999999998,-2.32,0.24
-0.0012401185770750988,-3.24,0.2
-0.0012302371541501973,-3.04,0.2
-0.0012203557312252962,-2.44,0.24
-0.0012104743083003952,-2.64,0.2
-0.0012005928853754937,-3.16,0.2
-0.0011907114624505927,-3.16,0.24
-0.0011808300395256916,-2.84,0.24
-0.0011709486166007902,-2.88,0.24
-0.0011610671936758891,-3.24,0.24
-0.001151185770750988,-3.28,0.2
-0.0011413043478260866,-3.12,0.2
-0.0011314229249011856,-3.16,0.24
-0.0011215415019762845,-3.36,0.24
-0.001111660079051383,-3.4,0.2
-0.001101778656126482,-3.36,0.2
-0.001091897233201581,-3.36,0.2
-0.0010820158102766795,-3.52,0.24
-0.0010721343873517785,-3.56,0.24
-0.0010622529644268774,-3.56,0.24
-0.001052371541501976,-3.6,0.24
-0.001042490118577075,-3.68,0.24
-0.0010326086956521738,-3.72,0.24
-0.0010227272727272724,-3.76,0.24
-0.0010128458498023713,-3.8,0.2
-0.0010029644268774703,-3.88,0.24
-0.0009930830039525688,-3.92,0.24
-0.0009832015810276678,-3.92,0.24
-0.0009733201581027667,-4.0,0.24
-0.0009634387351778653,-4.04,0.24
-0.0009535573122529642,-4.08,0.24
-0.0009436758893280632,-4.16,0.24
-0.0009337944664031617,-4.16,0.2
-0.0009239130434782607,-4.24,0.24
-0.0009140316205533596,-4.28,0.24
-0.0009041501976284581,-4.32,0.24
-0.0008942687747035571,-4.36,0.24
-0.000884387351778656,-4.4,0.24
-0.0008745059288537546,-4.44,0.24
-0.0008646245059288535,-4.48,0.2
-0.0008547430830039525,-4.48,0.24
-0.000844861660079051,-4.56,0.24
-0.00083498023715415,-4.64,0.2
-0.0008250988142292489,-4.72,0.24
-0.0008152173913043475,-4.68,0.2
-0.0008053359683794464,-4.76,0.24
-0.0007954545454545454,-4.8,0.2
-0.0007855731225296439,-4.84,0.24
-0.0007756916996047429,-4.92,0.2
-0.0007658102766798418,-4.96,0.2
-0.0007559288537549403,-5.0,0.24
-0.0007460474308300393,-5.0,0.2
-0.0007361660079051383,-5.08,0.24
-0.0007262845849802368,-5.08,0.24
-0.0007164031620553357,-5.16,0.24
-0.0007065217391304347,-5.2,0.2
-0.0006966403162055332,-5.24,0.24
-0.0006867588932806322,-5.28,0.24
-0.0006768774703557311,-5.32,0.24
-0.0006669960474308297,-5.36,0.24
-0.0006571146245059286,-5.4,0.24
-0.0006472332015810276,-5.44,0.24
-0.0006373517786561261,-5.52,0.24
-0.0006274703557312251,-5.52,0.24
-0.000617588932806324,-5.6,0.24
-0.0006077075098814225,-5.6,0.24
-0.0005978260869565215,-5.64,0.24
-0.0005879446640316205,-5.68,0.24
-0.000578063241106719,-5.76,0.24
-0.0005681818181818179,-5.8,0.24
-0.0005583003952569169,-5.84,0.24
-0.0005484189723320154,-5.84,0.24
-0.0005385375494071144,-5.92,0.24
-0.0005286561264822133,-5.92,0.24
-0.0005187747035573119,-5.92,0.2
-0.0005088932806324108,-5.92,0.2
-0.0004990118577075098,-5.92,0.24
-0.0004891304347826083,-5.92,0.24
-0.00047924901185770726,-5.92,0.24
-0.0004693675889328062,-5.92,0.24
-0.00045948616600790474,-5.92,0.2
-0.0004496047430830037,-5.92,0.24
-0.00043972332015810266,-5.92,0.24
-0.0004298418972332012,-5.92,0.24
-0.00041996047430830014,-5.92,0.2
-0.0004100790513833991,-5.92,0.24
-0.0004001976284584976,-5.92,0.24
-0.0003903162055335966,-5.92,0.24
-0.00038043478260869554,-5.92,0.24
-0.00037055335968379406,-5.92,0.24
-0.000360671936758893,-5.92,0.24
-0.000350790513833992,-5.92,0.24
-0.0003409090909090905,-5.92,0.24
-0.00033102766798418946,-5.92,0.24
-0.0003211462450592884,-5.92,0.24
-0.00031126482213438694,-5.92,0.2
-0.0003013833992094859,-5.92,0.24
-0.00029150197628458486,-5.92,0.2
-0.0002816205533596834,-5.92,0.24
-0.00027173913043478234,-5.92,0.2
-0.0002618577075098813,-5.92,0.24
-0.0002519762845849798,-5.92,0.2
-0.00024209486166007878,-5.92,0.2
-0.00023221343873517774,-5.92,0.24
-0.00022233201581027626,-5.92,0.24
-0.00021245059288537522,-5.92,0.24
-0.00020256916996047418,-5.92,0.24
-0.0001926877470355727,-5.92,0.2
-0.00018280632411067166,-5.92,0.24
-0.00017292490118577062,-5.92,0.2
-0.00016304347826086914,-5.92,0.24
-0.0001531620553359681,-5.92,0.24
-0.00014328063241106706,-5.92,0.24
-0.00013339920948616558,-5.92,0.24
-0.00012351778656126454,-5.92,0.24
-0.0001136363636363635,-5.92,0.2
-0.00010375494071146203,-5.92,0.24
-9.387351778656098e-05,-5.92,0.24
-8.399209486165994e-05,-5.92,0.2
-7.411067193675847e-05,-5.92,0.24
-6.422924901185742e-05,-5.92,0.24
-5.434782608695638e-05,-5.92,0.24
-4.4466403162054906e-05,-5.92,0.2
-3.4584980237153864e-05,-5.92,0.24
-2.4703557312252822e-05,-5.92,0.24
-1.4822134387351346e-05,-5.92,0.2
-4.940711462450304e-06,-5.92,0.2
4.940711462450738e-06,-5.92,0.2
1.4822134387352214e-05,-5.92,0.24
2.4703557312253255e-05,-5.92,0.24
3.45849802371543e-05,-5.92,0.24
