Time,CH1,CH2
-0.015,0.96,3.44
-0.014960474308300395,0.96,3.44
-0.01492094861660079,0.96,3.4
-0.014881422924901185,0.96,3.4
-0.014841897233201581,0.96,3.4
-0.014802371541501975,0.92,3.36
-0.014762845849802371,0.96,3.36
-0.014723320158102767,0.96,3.32
-0.014683794466403161,0.96,3.32
-0.014644268774703557,0.96,3.28
-0.014604743083003953,0.92,3.28
-0.014565217391304347,0.92,3.24
-0.014525691699604742,0.92,3.24
-0.014486166007905138,0.96,3.2
-0.014446640316205532,0.96,3.2
-0.014407114624505928,0.92,3.2
-0.014367588932806324,0.96,3.12
-0.014328063241106718,0.92,3.12
-0.014288537549407114,0.92,3.08
-0.01424901185770751,0.92,3.08
-0.014209486166007904,0.92,3.04
-0.0141699604743083,0.92,3.0
-0.014130434782608696,0.92,3.0
-0.01409090909090909,0.92,2.96
-0.014051383399209486,0.92,2.96
-0.014011857707509881,0.92,2.92
-0.013972332015810275,0.92,2.88
-0.013932806324110671,0.92,2.88
-0.013893280632411067,0.92,2.88
-0.013853754940711461,0.92,2.8
-0.013814229249011857,0.92,2.8
-0.013774703557312253,0.92,2.76
-0.013735177865612647,0.92,2.72
-0.013695652173913043,0.92,2.68
-0.013656126482213439,0.92,2.68
-0.013616600790513833,0.92,2.64
-0.013577075098814229,0.92,2.6
-0.013537549407114624,0.92,2.6
-0.013498023715415019,0.92,2.56
-0.013458498023715414,0.92,2.52
-0.01341897233201581,0.88,2.48
-0.013379446640316204,0.92,2.44
-0.0133399209486166,0.88,2.44
-0.013300395256916996,0.88,2.4
-0.01326086956521739,0.88,2.36
-0.013221343873517786,0.88,2.32
-0.013181818181818182,0.88,2.28
-0.013142292490118576,0.88,2.28
-0.013102766798418972,0.88,2.24
-0.013063241106719367,0.88,2.2
-0.013023715415019763,0.88,2.16
-0.012984189723320157,0.88,2.16
-0.012944664031620553,0.88,2.12
-0.012905138339920949,0.88,2.08
-0.012865612648221343,0.88,2.04
-0.012826086956521739,0.84,2.0
-0.012786561264822135,0.88,2.0
-0.012747035573122529,0.84,1.96
-0.012707509881422925,0.84,1.92
-0.01266798418972332,0.84,1.88
-0.012628458498023715,0.84,1.84
-0.01258893280632411,0.84,1.8
-0.012549407114624506,0.84,1.8
-0.0125098814229249,0.84,1.76
-0.012470355731225296,0.84,1.68
-0.012430830039525692,0.84,1.68
-0.012391304347826086,0.84,1.64
-0.012351778656126482,0.84,1.56
-0.012312252964426878,0.8,1.52
-0.012272727272727272,0.84,1.52
-0.012233201581027668,0.8,1.48
-0.012193675889328064,0.8,1.44
-0.012154150197628458,0.8,1.4
-0.012114624505928854,0.8,1.32
-0.01207509881422925,0.8,1.32
-0.012035573122529643,0.8,1.28
-0.01199604743083004,0.8,1.24
-0.011956521739130435,0.76,1.24
-0.01191699604743083,0.8,1.16
-0.011877470355731225,0.76,1.16
-0.011837944664031621,0.8,1.12
-0.011798418972332015,0.76,1.08
-0.01175889328063241,0.76,1.0
-0.011719367588932807,0.76,0.96
-0.0116798418972332,0.76,0.96
-0.011640316205533597,0.72,0.92
-0.011600790513833992,0.72,0.88
-0.011561264822134387,0.72,0.84
-0.011521739130434782,0.72,0.8
-0.011482213438735178,0.76,0.76
-0.011442687747035572,0.72,0.72
-0.011403162055335968,0.72,0.68
-0.011363636363636364,0.68,0.64
-0.011324110671936758,0.68,0.6
-0.011284584980237154,0.68,0.56
-0.01124505928853755,0.68,0.56
-0.011205533596837944,0.68,0.48
-0.01116600790513834,0.68,0.44
-0.011126482213438735,0.64,0.4
-0.01108695652173913,0.6,0.36
-0.011047430830039525,0.6,0.36
-0.011007905138339921,0.56,0.32
-0.010968379446640315,0.56,0.28
-0.010928853754940711,0.48,0.24
-0.010889328063241107,-3.56,0.2
-0.010849802371541501,-2.88,0.2
-0.010810276679841897,-2.8,0.2
-0.010770750988142293,-2.92,0.2
-0.010731225296442687,-3.08,0.2
-0.010691699604743083,-3.24,0.2
-0.010652173913043479,-3.44,0.2
-0.010612648221343873,-3.64,0.2
-0.010573122529644268,-3.84,0.2
-0.010533596837944664,-4.04,0.2
-0.010494071146245058,-4.2,0.2
-0.010454545454545454,-4.4,0.2
-0.01041501976284585,-4.56,0.24
-0.010375494071146244,-4.72,0.2
-0.01033596837944664,-4.92,0.2
-0.010296442687747036,-5.08,0.2
-0.01025691699604743,-5.28,0.24
-0.010217391304347826,-5.44,0.24
-0.010177865612648222,-5.6,0.2
-0.010138339920948616,-5.76,0.2
-0.010098814229249011,-5.92,0.2
-0.010059288537549407,-5.92,0.2
-0.010019762845849801,-5.92,0.2
-0.009980237154150197,-5.92,0.2
-0.009940711462450593,-5.92,0.2
-0.009901185770750987,-5.92,0.2
-0.009861660079051383,-5.92,0.2
-0.009822134387351779,-5.92,0.2
-0.009782608695652173,-5.92,0.2
-0.009743083003952569,-5.92,0.2
-0.009703557312252965,-5.92,0.2
-0.009664031620553359,-5.92,0.24
-0.009624505928853755,-5.92,0.24
-0.00958498023715415,-5.92,0.2
-0.009545454545454544,-5.92,0.2
-0.00950592885375494,-5.92,0.2
-0.009466403162055336,-5.92,0.2
-0.00942687747035573,-5.92,0.2
-0.009387351778656126,-5.92,0.2
-0.009347826086956522,-5.92,0.2
-0.009308300395256916,-5.92,0.2
-0.009268774703557312,-5.92,0.2
-0.009229249011857708,-5.92,0.24
-0.009189723320158102,-5.92,0.2
-0.009150197628458498,-5.92,0.2
-0.009110671936758893,-5.92,0.2
-0.009071146245059288,-5.92,0.2
-0.009031620553359683,-5.92,0.2
-0.00899209486166008,-5.92,0.2
-0.008952569169960473,-5.92,0.2
-0.008913043478260869,-5.92,0.2
-0.008873517786561265,-5.92,0.2
-0.008833992094861659,-5.92,0.2
-0.008794466403162055,-5.92,0.2
-0.00875494071146245,-5.92,0.2
-0.008715415019762845,-5.92,0.2
-0.00867588932806324,-5.92,0.2
-0.008636363636363636,-5.92,0.2
-0.00859683794466403,-5.92,0.24
-0.008557312252964426,-5.92,0.2
-0.008517786561264822,-5.92,0.24
-0.008478260869565216,-5.92,0.2
-0.008438735177865612,-5.92,0.2
-0.008399209486166008,-5.92,0.24
-0.008359683794466402,-5.92,0.2
-0.008320158102766798,-5.92,0.2
-0.008280632411067194,-5.92,0.2
-0.008241106719367588,-5.92,0.2
-0.008201581027667984,-5.92,0.24
-0.00816205533596838,-5.92,0.2
-0.008122529644268774,-5.92,0.24
-0.00808300395256917,-5.92,0.2
-0.008043478260869565,-5.92,0.2
-0.00800395256916996,-5.92,0.2
-0.007964426877470355,-5.92,0.2
-0.007924901185770751,-5.92,0.2
-0.007885375494071145,-5.92,0.2
-0.007845849802371541,-5.92,0.2
-0.007806324110671936,-5.92,0.2
-0.007766798418972331,-5.92,0.2
-0.007727272727272727,-5.92,0.2
-0.007687747035573122,-5.92,0.2
-0.007648221343873517,-5.92,0.2
-0.0076086956521739125,-5.92,0.2
-0.0075691699604743075,-5.92,0.2
-0.007529644268774702,-5.92,0.2
-0.007490118577075098,-5.92,0.2
-0.007450592885375493,-5.92,0.2
-0.007411067193675888,-5.92,0.24
-0.007371541501976284,-5.92,0.2
-0.007332015810276679,-5.92,0.2
-0.007292490118577075,-5.92,0.2
-0.00725296442687747,-5.92,0.2
-0.007213438735177865,-5.92,0.2
-0.00717391304347826,-5.92,0.24
-0.0071343873517786555,-5.92,0.2
-0.007094861660079051,-5.92,0.2
-0.0070553359683794455,-5.92,0.2
-0.007015810276679841,-5.92,0.2
-0.006976284584980237,-5.92,0.2
-0.006936758893280631,-5.92,0.2
-0.006897233201581027,-5.92,0.24
-0.006857707509881423,-5.92,0.2
-0.006818181818181817,-5.92,0.2
-0.006778656126482213,-5.92,0.2
-0.006739130434782609,-5.92,0.2
-0.006699604743083003,-5.92,0.24
-0.006660079051383399,-5.92,0.2
-0.006620553359683794,-5.92,0.2
-0.0065810276679841885,-5.92,0.24
-0.006541501976284584,-5.92,0.2
-0.00650197628458498,-5.92,0.2
-0.006462450592885374,-5.92,0.2
-0.00642292490118577,-5.92,0.24
-0.006383399209486166,-5.92,0.2
-0.00634387351778656,-5.92,0.24
-0.006304347826086956,-5.92,0.2
-0.006264822134387352,-5.92,0.2
-0.006225296442687746,-5.92,0.24
-0.006185770750988142,-5.92,0.2
-0.0061462450592885375,-5.92,0.2
-0.0061067193675889316,-5.92,0.24
-0.006067193675889327,-5.92,0.2
-0.006027667984189723,-5.92,0.2
-0.005988142292490117,-5.92,0.24
-0.005948616600790513,-5.92,0.2
-0.005909090909090909,-5.92,0.2
-0.005869565217391303,-5.92,0.2
-0.005830039525691699,-5.92,0.2
-0.005790513833992095,-5.92,0.2
-0.005750988142292489,-5.92,0.2
-0.005711462450592885,-5.92,0.2
-0.0056719367588932805,-5.92,0.2
-0.005632411067193675,-5.92,0.2
-0.00559288537549407,-5.92,0.2
-0.005553359683794466,-5.92,0.2
-0.00551383399209486,-5.92,0.2
-0.005474308300395256,-5.92,0.2
-0.005434782608695652,-5.92,0.24
-0.005395256916996046,-5.92,0.2
-0.005355731225296442,-5.92,0.2
-0.005316205533596838,-5.92,0.2
-0.005276679841897232,-5.92,0.2
-0.005237154150197628,-5.92,0.24
-0.0051976284584980235,-5.92,0.2
-0.005158102766798418,-5.92,0.24
-0.0051185770750988135,-5.92,0.2
-0.005079051383399209,-5.92,0.2
-0.005039525691699603,-5.92,0.2
-0.004999999999999999,-5.92,0.2
