T,Druck
  0.120415982485,  0.000281898649
 12.041598248495,  0.000858349148
 24.203612479475,  0.002440488421
 38.533114395183,  0.007690008935
 51.176792556103,  0.019393792303
 67.794198139026,  0.059051879650
 82.364532019704,  0.141465637476
 97.175697865353,  0.327483247665
116.081007115490,  0.854681083203
136.792556102901,  2.230586630599
158.226600985222,  5.389594692103
178.938149972633, 11.750485114087
200.613026819923, 24.755766597248
219.879584017515, 45.866997317770

